product_id,product_name,main_category,sub_category,ratings,no_of_ratings,price
6359dee1-9c04-435e-91bb-ebb31e7bcf14,Fabulo Wooden Standard Adjustable Laptop and Study Table/Portable Lap Desk - Multipurpose Bed Table with Folding Legs and ...,home & kitchen,Furniture,3.8,"1,949","฿2,599"
9fe1b468-f04f-448a-8897-76128512fe87,"Milton Jolly 375 Thermosteel Kids Water Bottle, 300 ml, Purple",home & kitchen,Kitchen & Dining,3.9,"1,971",฿840
59a0050f-0bdc-450c-9fa8-6016c3c22e05,Wonderchef Granite Non-Stick Grill Pan | Soft-Touch Handles | Virgin Grade Aluminium | PFOA and Heavy Metals Free | 3.5mm ...,home & kitchen,Kitchen & Dining,4.2,"1,744","฿2,000"
5910b366-4215-45e1-850f-cd451c5c4d43,"Urban Platter Squeeze Bottle (Plastic, Transparent, All Types of sauces marinades, Mustard, Ketchup, and Oil) Pack of 3 - ...",home & kitchen,Kitchen & Dining,3.6,89,฿350
738fa529-5e10-4b7c-8827-d034bf33892f,MR.MAX WORLD® Fancy Water Pot and Matka Stand Stainless Steel Pot Stand Kitchen Rack Chrome Plated Plant Pot Stand (21 x 2...,home & kitchen,Kitchen & Dining,4.4,625,฿999
5c1d6fa0-e29a-4587-9465-a788cbfbd8e2,"Kuber Industries Bed Server|PVC Rose Floral & Strips Print Both Sided Food Mat|Waterproof Mattress Protector, 35x35 Inch (...",home & kitchen,Kitchen & Dining,3.5,4,฿599
49a25f61-38a6-412c-8170-953c340bae4d,Kitchen Mate Stainless Steel kunda pawali Big Size Atta Storage Box - 20 Kg,home & kitchen,Kitchen & Dining,3.8,38,"฿1,999"
358c2f1e-ff19-40e9-93e6-db9146f6e30a,RGrandsons® Wooden Work Fancy Designer Folding Stool Square Foldable Portable Table Home Decoration 9 Inch,home & kitchen,Furniture,3.4,27,"฿1,999"
a706b3e3-dc34-4c9e-90ec-6463798b85e0,Definite Re-Usable and Eco-Friendly Natural Bamboo Sushi Mat Rice Rolling Cozinha with 2 Pair of Chopsticks (Brown),home & kitchen,Kitchen & Dining,4.4,132,฿309
93540f24-7069-4db8-b9f1-66c6243b2d95,NIL KANTH - Multicolor Plastic Double Layer Shoe Storage Stand Free Standing Shoes Stand Rack Holder Stacker Shelf Closet ...,home & kitchen,Furniture,3.9,275,"฿1,999"
a06a9e0b-07f8-4457-835c-530e173816dc,CHHAAP BTS Logo BTS Mug BTS Coaster with BTS Keychain Signature Army BTS Combo Gifts for Girls Boys for Birthday HD Printe...,home & kitchen,Kitchen & Dining,4.2,51,฿599
b0bb1f40-6b32-4a87-ab90-e2905663510b,Alkey Refillable Metal Side Slider ikka Print Windproof Jet Flame Pocket Lighter Cigarette Lighter Stylish Look Antique Li...,home & kitchen,Kitchen & Dining,3.8,38,"฿1,499"
aaac3944-d6fa-4aaf-9c4c-7fc550b4fd9e,"Strong Heavy Duty Swing Chair Brass Kada with Steel Plate,ceiling Hanging Hook for Swing chair Hammock, Punching Bag, Hang...",home & kitchen,Furniture,,,"฿2,999"
40b16d44-3a3b-487e-b975-a7109f9992a8,"Elegant Arts and Frames Frameless Square Decorative LED Mirror 36"" x 24"" Branded 14 kv Water Resistant LED with Hooks - Mi...",home & kitchen,Furniture,Get,FREE Delivery by Amazon,"฿21,339"
09b671c2-8ef4-43e1-96db-fcfaac662e38,"SAND DUNE glass water bottle, Steel and Plastic cap material, Air-tight, leakproof, and dishwasher safe glass bottle, Sola...",home & kitchen,Kitchen & Dining,3.9,12,฿598
8071d55a-565c-4936-bf97-0f305ff8d84a,"Hawkins Futura 22 cm Tava, Non Stick Tawa with Stainless Steel Handle, Black (NT22)",home & kitchen,Kitchen & Dining,4.2,899,฿875
4755caae-1812-401e-a114-cf64e37e21a4,Priti Engineered Wood Console Table | End Table Side Table Console Table for Living Room Hall Bedroom Office | Multipurpos...,home & kitchen,Furniture,2.1,5,"฿7,999"
189f4bb5-df76-4b09-a9d9-d9327c4a481f,"Saral Home Easy Living Jute Anti Slip Door mat - (Black, 50x80 CM)",home & kitchen,Furniture,4.2,414,฿699
bbc964e2-6ecf-4255-8375-2e3207a23ae6,Arcanine Half Gallon Water Bottle 2.2L Large Sports Water Bottle with Handle 74oz BPA Free Plastic Reusable Water Bottles ...,home & kitchen,Kitchen & Dining,3.8,54,"฿1,199"
656de287-4cce-4d9e-ad21-540241a00be6,LEAWALL Reusable Silicone 6 Pieces Round Moulds for Muffins/Cupcake/Jelly/Cake,home & kitchen,Kitchen & Dining,3.7,27,฿599
7394bcc8-c9b7-40bf-bc10-cac59d6a2425,Nilkamal ENAMORA Plastic Mid Back Chair | Chairs for Home| Dining Room| Bedroom| Kitchen| Living Room| Office - Outdoor - ...,home & kitchen,Furniture,4.4,61,"฿1,705"
98b74a18-21b4-43f0-b72b-ed52378cdafb,"SANC Gold Line Tea Ceramic Fine Bone China Marble Tea Cups - Set of 6, 170 ML",home & kitchen,Kitchen & Dining,1.0,2,"฿1,199"
e03eef1a-0918-41c3-8ebb-3c6f8f3403f8,AKADO Kitchen Unbreakable Manual Corn Kernel Gadgets Stripper Seeds Remover Circular Cutter Machine with Stainless Steel B...,home & kitchen,Kitchen & Dining,3.7,406,฿499
a1cbcb57-9d55-47e9-ba07-1c7cf598b8cf,"Kuber Industries Plastic Bathroom Mug - 6 Pieces, Blue & Pink, 1000ml",home & kitchen,Kitchen & Dining,4.0,236,฿499
5fc85445-f792-4419-97d0-72959ec7d555,"MILAD Iron Stool for Indoor and Outdoor uses(30 L x 30 W x 50 H CM's, Black Color)",home & kitchen,Furniture,4.6,19,"฿2,460"
d9a8f88a-6df0-4aee-b352-afff771503fb,SHF® Door Mat Bathmat Set of 4 Size 40x60 CM Multicolor,home & kitchen,Furniture,3.3,222,฿499
17422d30-56a4-4ab1-ae02-7f05f211a845,ARRAY Platinum 4 Bar Stainless Steel Folding Towel Hanging Holder Shelf Rack Organizer Portable Stand Long with Chrome Fin...,home & kitchen,Kitchen & Dining,4.0,872,฿699
27433c66-af8b-4d9f-b537-fa3154ea1221,"ACHAL Stainless Steel 5 Compartment Lunch Box for School/Office, Insulated Leak Proof Snacks Box for Men Women Freezer Saf...",home & kitchen,Kitchen & Dining,5.0,2,"฿1,899"
2b23d618-5805-44fd-be58-f13155eeb46c,Ramdoot Furniture Solid Sheesham Wood Bar Dining Table 2 Seater Set Solid Wooden 2 Seater Bar Dining Table with Bar 2 Chai...,home & kitchen,Furniture,4.4,25,"฿42,999"
b900fbfa-bf88-479d-8055-cea0514b941f,"sujata Steel Juicer Jali for Sujata Motor, Silver",home & kitchen,Kitchen & Dining,4.2,215,฿999
81e052db-c600-4ac2-bc15-1c2374dfc973,Samsung The Serif Series 123 cm (49 Inches) 4K Ultra HD Smart QLED TV QA49LS01TAKXXL (Cloud White),"tv, audio & cameras",Televisions,4.5,342,"฿1,29,900"
45bb770c-c892-4b60-9319-40aa3a446d3f,UMHISHOP Whisky Bottle Shaped Bottle Opener and Fridge Magnet,home & kitchen,Kitchen & Dining,4.1,17,฿499
dae48cea-439f-4778-a874-835c0429d502,KITHANIA Polyester Chair Headrest Visitor Revolving Chair Head Rest Spare Parts Accessories Chair with Nut Bolts and Key E...,home & kitchen,Furniture,5.0,1,"฿2,399"
eb1e274c-8a19-4c40-ace2-ca38918a29c0,Black liger safety valve for prestige Deluxe aluminium and stainless steel cookers 5pcs,home & kitchen,Kitchen & Dining,3.8,19,฿295
130d0e36-d94e-47a3-91d8-50a62f6e7da9,Nilkamal CHTR23 Three Layers Chest of Drawer (Voilet Colour),home & kitchen,Furniture,4.5,24,"฿2,600"
b3ff3e02-6a4f-472f-9400-f5dce8679b9a,KYOTO Rose Gold Towel Ring / Holder for Bathroom Gold Towel Holder (Brass),home & kitchen,Furniture,5.0,2,"฿3,999"
212ac996-5a5d-4e3b-b293-b78564911218,"Biltoxi Vegetables and Sabaji Plastic Basket, Kitchen Stand Rack Basket for Office Use (Grey Color, 2 Layer)",home & kitchen,Kitchen & Dining,4.3,207,"฿1,200"
77a011b6-1200-4725-828b-526bcb1f12dd,Sattva Chair Style Bean Bag XXXL Bean Bag Filled (with Beans) - Red*,home & kitchen,Furniture,4.0,485,"฿2,196"
5be60abc-acef-4da2-901b-95ddd43f07e5,Cello Orchid Center Trolley Plastic Table (Matte Brown),home & kitchen,Furniture,4.2,"4,213","฿1,395"
7e275423-1ab0-4669-950c-f44614096630,PARSPAR® Folding Bed Heavy Stainless Steel Single Sleeping Bed for Home (Metal),home & kitchen,Furniture,3.3,4,"฿5,599"
d93bce90-9d2b-448c-a349-aefe4efc47f8,"k2 ENTERPRISE Multi-Purpose Colour Study Table Bed,Folding Study Table,Laptop Tables,Small Study Tables,Bed Table/Wooden F...",home & kitchen,Furniture,3.4,330,฿999
0aaeb2fc-1445-452e-b7c1-238f32287d9d,"Tukzer Portable Foldable Tabletop Laptop Stand Lapdesk, Notebook Riser Stand, Ventilation for Cooling, Compatible with Lap...",home & kitchen,Furniture,4.2,"2,394","฿1,399"
272f9fc9-b2fd-4662-b677-adf102e60601,Home Centre Happiness - Multicolour Printed Bone China Mugs - 240ml - Set Of 4,home & kitchen,Kitchen & Dining,4.3,"1,087",฿699
c5cc3d33-c5f9-4a44-b65f-c5003b4bc20a,"BLUEWUD Gustowe Engineered Wood Coffee Table/Centre Table with Metal Legs, Square (Wenge)",home & kitchen,Furniture,3.0,2,"฿3,999"
c01f7fc3-39bb-447d-9f2a-f3a466a2e4b8,"Prestige Deluxe Alpha Outer Lid Stainless Steel Pressure Cooker, 3 Litres, Silver",home & kitchen,Kitchen & Dining,4.2,"4,360","฿2,920"
da6b56e7-b5c0-4372-bd6e-d496bc73d19c,AMAZE SHOPPEE Brown Classy Wooden Set Top Box Stand Wall Mount Setup Box Holder Wall Shelf (Brown),home & kitchen,Furniture,3.9,194,"฿1,150"
e0ab42e8-5390-43fd-a6ed-ac145b43fc4b,CANE CRAFTS Bamboo Cane Strong Shoe Rack Wooden Slipper Stand Utility Rack Planter Stand Bookshelf Space Saving Shelf for ...,home & kitchen,Furniture,3.3,154,"฿1,499"
f4a5826e-448d-4f3b-ae1f-a6a316172da6,"Chairwale® Melbourne Swivel High Counter Bar Stool with Armrest & Square Back Leather Cushion,Height Adjustable Bar Chair ...",home & kitchen,Furniture,3.3,46,"฿9,000"
e37afffa-b905-4913-9331-b50765f92089,"Plantex Stainless Steel Nickel Chrome Mirror Finish Multi Purpose Bathroom Wall Mount Shelf (9 Inch, Steel Silver)",home & kitchen,Furniture,3.9,14,"฿1,099"
e034eecb-e6e6-45e3-869d-db029c697604,Kunya 2 in 1 Dumpling Momos Ghughra Gujiya Maker Kitchen Accessories Multi Uses Dumpling Baking Pastry Maker (Assorted Col...,home & kitchen,Kitchen & Dining,1.3,10,฿599
e9c12187-e3e0-44e1-8d65-42f3d5bd368d,TIARA - Lavish 6 Piece Stainless Steel Dinner Fork Set with 6PC Dinner Fork,home & kitchen,Kitchen & Dining,4.3,946,฿499
ddec0b8a-66dd-4033-a8f9-507a4082bb51,"Cello Scholar Well Finished Two Seat Senior Study/Play Table for Kids from 3-10 Years(Plastic , Polypropylene , Violet)",home & kitchen,Furniture,3.7,"1,603",฿805
a1e1da5e-f504-45da-822a-0e962e8437df,DECOWORLD || Coffee Table || Nesting Center Table for Living Room || Modern Furniture for Living Room|| Antique Brass Fini...,home & kitchen,Furniture,3.7,10,"฿6,499"
75ec57d0-a2fb-4f77-b889-65cd00363bcb,Saheli Shegadi - Wood & Coal Stove | Lakud Kolsa Shegadi - Cooking Stove Indoor / Outdoor and Multiuse Stove (Black),home & kitchen,Kitchen & Dining,3.5,99,"฿2,950"
875aba5b-d9c0-452b-ae70-bd668a33547c,Amazon Brand - Solimo Denim XXXL Bean Bag Cover Without Beans (Dark Blue),home & kitchen,Furniture,3.8,78,"฿1,319"
a160ac8e-4221-4fa5-96b5-d1b73392aa88,"Enigmatic Woodworks Wooden Serving Tray for Dining Table, Home Decor & Kitchen Use (Brown Rose), Rectangular",home & kitchen,Kitchen & Dining,4.4,253,"฿1,200"
07d6947b-a318-40fb-8af8-8f4dd5569b08,Mats Avenue Natural Heavy Duty Pure Coir Door Mat Brown Color 35 x 60 CM for All Entrances Set of 1,home & kitchen,Furniture,4.6,3,฿999
4ef4aae0-e49c-4448-aa46-66c7b3f1d5f9,"MYHEART Aluminium Portable Folding Picnic Camp Suitcase Table for Hiking, Patio and Garden Heavy Duty Aluminium Portable F...",home & kitchen,Furniture,3.7,165,"฿10,998"
0c0db1d7-31d4-44d0-a5ba-1effd8a46e52,"Inditradition 4 Layer Foldable Shoe Rack | For 12 Shoe Pairs (Plastic, Black)",home & kitchen,Furniture,3.3,512,฿800
81d90905-a84e-4a4e-b60c-1f831bbf7410,"Pigeon by Stovekraft Aluminium Outer Lid Pressure Cooker Cooker 2,3 and 5 Litre with Flat Tawa and Fry Pan Combo, silver, ...",home & kitchen,Kitchen & Dining,3.7,"1,269","฿3,745"
f9e16998-3dc5-41c3-a95c-76f70e59a2d9,Swadeshi Blessings Exclusive Range Unglazed Clay Handi/Earthen Kadai/Clay Pot for Cooking & Serving with Lid (with Mirror ...,home & kitchen,Kitchen & Dining,4.3,144,"฿2,399"
f699136e-bf6e-41bf-be56-608213ff9d2d,Power Guard 60 cm (24 inches) HD Ready LED TV PG24N (Black),"tv, audio & cameras",Televisions,4.1,60,"฿12,990"
0ed3bab3-4bc6-4500-983b-9c21ba82f478,"D.V COLLECTION 1580 ml Square Wooden Lid, Glass Jar Food Storage Containers Set, Airtight Food Jars with Kids Kitchen Cani...",home & kitchen,Kitchen & Dining,4.3,81,"฿1,599"
0030c12a-c3df-4434-b4e3-5a6834c74c40,Small Personal Air Conditioners Mini Air Conditioner Portable AC Fan with 3 Wind Speed & Humidifier & 7 Colorful Nightligh...,appliances,Air Conditioners,3.1,85,"฿2,999"
8ae71c9d-c585-4494-9d8d-ce4989f2025f,Total Crafts Wooden Ronud Nesting Table Coffee Table for Living Room Side Table for Bedroom Morden Design Central Table Mo...,home & kitchen,Furniture,,,"฿3,999"
db8ea357-dd09-4047-b034-a4ceb9b8a262,"WooDinzo Floating Shelves for Nursery Books Set of 4, 24 Inches Long Wood Photo Picture Ledge Shelf with Lip, Rustic Wall ...",home & kitchen,Furniture,1.0,1,"฿2,999"
08ea3931-8cac-4217-be8b-d360f80409e8,"Femora Glass Cuboid Kitchen Storage Jar, 1000ML, Set of 4",home & kitchen,Kitchen & Dining,4.2,148,"฿1,100"
90b4c6cc-aacb-46cd-81b7-66401fa7b1ad,The Better Home Copper Water Bottle with Sipper (700ml) | 100% Pure Copper Bottle | Sipper Water Bottle for Adults | BPA F...,home & kitchen,Kitchen & Dining,4.7,4,"฿3,499"
2c3c5663-0b57-458b-b491-6b2486e25123,"Krisnajeet Plastic Bottles with 3 and 4 Nozzle for Sauce, Mayonnaise, Chocolate Syrup Reusable Plastic Containers Medium S...",home & kitchen,Kitchen & Dining,4.0,32,฿399
82c2b051-6284-442d-b64c-f89672e40fd5,Patiofy Swing For Adults/ Cotton D Shape Swing Chair/ Jhula For Adults/ Wooden Swing For Living Room/ Swing For Balcony/ S...,home & kitchen,Furniture,3.9,91,"฿5,999"
51f72d1f-e9cd-49a7-b454-617f31ddc9d6,SUNNYCRAFT Multipurpose Computer Table Study Table (90x60x75cm) Modern Sturdy Desk Laptop Table for Home & Office(Materia...,home & kitchen,Furniture,3.5,58,"฿4,999"
9eb9e6a6-9b6c-440c-ab2c-fa7eff4a7cbe,Woodsy Wooden Side Table Table/Coffee/Bedside with Storage Side Table for Bedroom (White),home & kitchen,Furniture,3.5,68,"฿1,999"
06bf1077-c955-4ed7-bf58-e64886ed0cd5,Crotomak Acrylic Bathroom Shelf/Wall Shelf/Multipurpose Bathroom Shelf/Kitchen Shelf/Accessories with Wall Mount (5 X 15),home & kitchen,Furniture,4.6,5,฿999
079a50f1-f950-4987-9d40-942a3df26310,"BK 10 IMPORT & EXPORT Professional Kitchen Knife Set, Stainless Steel, ABS Handle with Ergonomic Design for Home & Restaur...",home & kitchen,Kitchen & Dining,4.8,9,"฿1,599"
47fb60ae-f61f-491b-817e-b76d88b92d22,Sumeet Sleek Stainless Steel Leak-Proof Water Bottle / Fridge Bottle - 550ml - Pack of 2,home & kitchen,Kitchen & Dining,3.7,697,"฿1,120"
6f635b03-6cf0-4ad6-b1f1-5c50cd372394,"SKI Plastic Lock N Seal Lunch Box, 800ml and 550ml (Transparent) - Pack of 2",home & kitchen,Kitchen & Dining,4.1,375,฿499
6710fa84-abec-4af8-9561-1a5cd3657329,"kiosk HR Kitchen Counter top 3 Self Stainless Steel Kitchen Plate Dish Corner Shelf Rack Stand Shelves Holder,Cupboard Org...",home & kitchen,Kitchen & Dining,4.2,266,"฿1,999"
fcbff3f8-319c-4de5-8470-96bddf71db1c,"AMRO Beautility Needs PVC Anti Skid, Multi-Place Application Door Mat for Home, Industrial, Commercial Places Entrance (61...",home & kitchen,Furniture,4.2,10,"฿1,199"
34af6e4e-543f-4021-8569-a152b2802515,ABPP Disposable Spoons | 100 Wooden Spoons (16cm Spoon Set) | Eco-Friendly Disposable Wooden Spoon to Replace Plastic Spoo...,home & kitchen,Kitchen & Dining,4.1,34,฿499
4e6e82b2-dc6a-461b-8d15-7e1a29259ee6,"Urban Spoon Stainless Steel Steamer 2 Tier, Multi Cooking Steamer Set, Idli Cooker, Dhokla Cooker, 2 Pcs Idli Plates, 2 Pc...",home & kitchen,Kitchen & Dining,3.8,478,฿995
7812b9ad-c45f-4075-8948-362e87c916e3,"PANCA Stainless Steel Non Stick Idli Plates Idli Maker| Idli Stand with Holes for Pressure Cooker, 3 Plate",home & kitchen,Kitchen & Dining,3.9,14,฿999
5bc49c4e-589e-46a9-b068-30479c18aae8,CASA-NEST Rectangular Anti-Slip PVC Solid Plain White Lace (54x78 inch) 6 Seater Centre Table Cover with Exclusive Backing...,home & kitchen,Kitchen & Dining,4.1,28,฿850
62f05d51-dbec-4566-ad31-c5f80c0663f9,Multi-Purpose Laptop Desk for Study and Reading with Foldable Non-Slip Legs Reading Table Tray|Laptop Table|Laptop Stands|...,home & kitchen,Furniture,,,฿999
11fa0abd-1a6d-46d7-8365-4cf7b95dbfb5,"Ocean Ivory Hi Ball Glass, Set of 6, 320ml, Transparent",home & kitchen,Kitchen & Dining,4.4,538,฿702
bfcc1bdd-e355-44a6-aea9-93944b13e2e4,amazelo cart Anti Skid PVC Rubber Mat for Floor Large Size Home Entrance Commercial Doormat Waterproof Mud Dirt Trapper In...,home & kitchen,Furniture,3.7,343,฿999
cbe4afaf-b335-4cae-8388-7adcdf96df01,NAMRA ARTS Round Nesting Tables Set of 2 Coffee Table Multipurpose Center Table Furniture Modern Accent Table Nightstand,home & kitchen,Furniture,5.0,2,"฿7,999"
6661dc66-96ed-4297-a8e3-bde5e97ab4ca,"Home Cloud Plastic Egg Tray Holder/Container/Storage Organizer with Lid for Refrigerator (12 Grid, Beige)",home & kitchen,Kitchen & Dining,4.0,374,฿999
42a382ca-8e15-448f-a5a9-7a6bd57bfdbc,"Xtore Spice Herb Grinder with Pollen Catcher and Brush, Two Filtration Mesh Screens, Black",home & kitchen,Kitchen & Dining,4.4,56,"฿1,499"
2e897499-08ce-4c13-9873-f2e122b4a364,BSBDA Bathroom Detergent Holder Multipurpose Rack Detergent Holder Kitchen Bathroom Shelf Accessories,home & kitchen,Furniture,,,฿999
ffbd626a-cf31-40d4-8436-da265e2ec2ff,Casa Decor Golden Sylvan Stencil Wall Bracket for Wall Shleves Home Décor Set (2 pieces) - Gold,home & kitchen,Furniture,4.0,246,฿499
2872b492-150a-4da1-8352-8cb8015dc337,"Ikea Salad Classic Shaping Knife for Professional and House Use/Blue Colour, Alloy Steel",home & kitchen,Kitchen & Dining,4.5,77,฿130
e4fd31a6-77b2-4c85-b5e6-b449e9ba5232,FABWUD Ora Nightstand with Drawer Modern Bedside Table./ End Table/Side Table Home Decor Furniture Wood 14 x 14 x 18 inch...,home & kitchen,Furniture,3.3,22,"฿3,499"
c0a83cce-82cc-4fbc-ac8d-81e29577ccf0,Generic LTT-0017 Wood Multipurpose Laptop Table with Dock Stand & Non-Slip Legs Foldable and Portable Lapdesk for Study & ...,home & kitchen,Furniture,3.5,243,฿999
1475feaf-002b-4927-877d-9ec1efa746c3,"Futura Hard Anodised Tadka Pan 12cm, 3.25mm (Spice Heating Pan)",home & kitchen,Kitchen & Dining,4.4,637,฿500
f1f37a13-99e9-4140-b260-21647bf86dc8,zahab Style Single Door Plastic Storage Bathroom Cabinet with Mirror-Ivory (10x4x14 inch),home & kitchen,Furniture,4.0,230,"฿1,999"
019bbbde-43db-43ce-9458-a0b0f7617936,Ratehalf® Trust & Guess Dish Cover Microwave Oven Splatter Cover with Several Small Holes to Release steam,home & kitchen,Kitchen & Dining,4.3,21,"฿1,299"
37c627fe-64aa-4171-a013-73bf7f7da2e6,Dravizon 2 Step Stool for Kids || Sturdy Double Step Stool for Toddlers || Anti-Slip Stool for Children || Toddler's Stool...,home & kitchen,Furniture,4.3,3,"฿1,599"
dbe8294d-b1ac-4ef5-822b-74bb5510d7d5,"LIFE TIME Heavy Duty, Nano-Coated, No Screws Visible Metal Chakla Belan Stand",home & kitchen,Kitchen & Dining,4.2,"2,204",฿599
6691b175-fc71-4b40-b488-3e49546d1d08,"Kurtzy Laptop Table - Multipurpose Portable Study Desk,Height Adjustable Foldable Bed Table for Work from Home,Online Clas...",home & kitchen,Furniture,3.9,"1,039","฿3,999"
c777dcd3-b9ad-422f-aec6-4c0e1e55a6cd,VANIYA CRAFTS ® Hexagonal Shape Floating Wall Mounted Shelf for Living Room | Bed Room | Kitchen | Home Decoration Set of ...,home & kitchen,Furniture,3.7,39,"฿3,499"
5818d88b-fa63-4650-a9f2-20908cc171aa,FRENYEAR Paper Cup Dispenser Holder | Wall Mounted Plastic Drinking Water Cup Dispenser | Glass Dispenser Holder | Disposa...,home & kitchen,Kitchen & Dining,3.7,76,"฿1,499"
1a10c83e-ac9f-4f61-9d58-fc23b33e4c4e,"victorex Oxo-Biodegradable Packing Material, 18 Inch (450 mm), 100 Meters Length, Pack of 1",home & kitchen,Kitchen & Dining,3.9,87,"฿1,000"
e4e0e5d4-d30a-4c08-9882-62f428c7e1c8,Hiden™ Wooden Ladder Bookshelf Finish Pine Wood Shelf Home Decorative for Showpiece Plant Stand - 3 FT,home & kitchen,Furniture,3.6,24,"฿2,400"
2b3676e9-c891-403e-b9df-6ab0c1107157,STAR WORK - 120 ml Clear Glass Square Spice Jar with Black Sifter Two Sided Sifter Cap (shaker holes/pour open) and Freshn...,home & kitchen,Kitchen & Dining,4.1,"1,116","฿1,599"
afa2d840-f751-473b-b8d0-6ca03777a2cd,"JAYTIK ENTERPRISE ™ Multipurpose Food Container Canister - Use for Kitchen Grocery, Snacks Storage Container (Pack of 4) -...",home & kitchen,Kitchen & Dining,5.0,21,฿499
b476b4d3-2095-44d2-af6f-361029b45e03,Amazon Brand - Umi. Premium 1 Kg Beans for Bean Bag Filling - White F(1 kg Beans - 700 Grams net Weight as per Indian Stan...,home & kitchen,Furniture,4.3,31,฿999
4bac0b77-9e09-47bc-9b75-694ae7b879f4,DELTIN Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk for Office/Home/School (Pink),home & kitchen,Furniture,3.6,91,฿799
e0b3c34a-be53-44e4-9f37-93228c5ffdf3,Fruit Juicer- Hand Juicer for Fruits Aluminium Soft Fruit Hand Squeezer Heavy Duty Lemon Orange Juicer Manual Fruit Extrac...,home & kitchen,Kitchen & Dining,3.3,270,฿999
1e898196-7b68-40dc-8f25-b2b36a373f9c,Cello Oscar Four Seat center Table (Sandalwood Brown),home & kitchen,Furniture,4.1,"2,626","฿1,775"
1940e8ba-657e-481f-97bc-b6057d1075ae,"Prestige Omega Select Plus Residue Free Non-Stick Kitchen Set, 3-Pieces, black/Silver, Aluminium",home & kitchen,Kitchen & Dining,4.1,"11,555","฿3,500"
377fc543-5beb-4417-976b-15da93369341,Kalsi-products CE Certified Hand Press Juicer with Food Grade Pressure Cup | Hand Press Citrus Fruit Juicer Machine | Sque...,home & kitchen,Kitchen & Dining,4.3,421,"฿3,390"
c8c392ce-7863-41bc-93b6-afe34e6dfdc8,Stahl Triply Stainless Steel Kadai with Lid | Stainless Steel Cookware Tri Ply Kadhai | Gas & Induction Base | Artisan 432...,home & kitchen,Kitchen & Dining,4.6,"1,659","฿3,780"
